REF_DATE,GEO,unemployment_rate
2021-12,British Columbia,4.5
2021-12,British Columbia,3.7
2021-12,British Columbia,0.7
2021-12,British Columbia,0.7
2021-12,British Columbia,0.9
2021-12,British Columbia,4.4
2021-12,British Columbia,3.7
2021-12,British Columbia,0.7
2021-12,British Columbia,0.7
2021-12,British Columbia,0.9
2021-12,British Columbia,8.0
2021-12,British Columbia,5.7
2021-12,British Columbia,2.8
2021-12,British Columbia,2.7
2021-12,British Columbia,3.6
2021-12,British Columbia,5.5
2021-12,British Columbia,5.9
2021-12,British Columbia,3.8
2021-12,British Columbia,3.4
2021-12,British Columbia,0.6
2021-12,British Columbia,0.6
2021-12,British Columbia,0.9
2021-12,British Columbia,3.6
2021-12,British Columbia,3.1
2021-12,British Columbia,0.8
2021-12,British Columbia,0.7
2021-12,British Columbia,1.0
2021-12,British Columbia,4.6
2021-12,British Columbia,4.3
2021-12,British Columbia,1.3
2021-12,British Columbia,1.3
2021-12,British Columbia,1.8
2022-01,British Columbia,5.1
2022-01,British Columbia,5.4
2022-01,British Columbia,0.4
2022-01,British Columbia,0.4
2022-01,British Columbia,0.7
2022-01,British Columbia,5.1
2022-01,British Columbia,5.4
2022-01,British Columbia,0.4
2022-01,British Columbia,0.4
2022-01,British Columbia,0.7
2022-01,British Columbia,9.7
2022-01,British Columbia,10.1
2022-01,British Columbia,1.7
2022-01,British Columbia,1.8
2022-01,British Columbia,2.6
2022-01,British Columbia,8.6
2022-01,British Columbia,10.8
2022-01,British Columbia,4.3
2022-01,British Columbia,4.6
2022-01,British Columbia,0.4
2022-01,British Columbia,0.4
2022-01,British Columbia,0.6
2022-01,British Columbia,4.0
2022-01,British Columbia,4.3
2022-01,British Columbia,0.5
2022-01,British Columbia,0.5
2022-01,British Columbia,0.7
2022-01,British Columbia,5.2
2022-01,British Columbia,5.6
2022-01,British Columbia,0.9
2022-01,British Columbia,0.8
2022-01,British Columbia,1.3
2022-01,British Columbia,5.5
2022-01,British Columbia,6.2
2022-01,British Columbia,0.6
2022-01,British Columbia,0.6
2022-01,British Columbia,0.8
2022-01,British Columbia,5.7
2022-01,British Columbia,6.4
2022-01,British Columbia,0.6
2022-01,British Columbia,0.6
2022-01,British Columbia,0.9
2022-01,British Columbia,13.4
2022-01,British Columbia,14.3
2022-01,British Columbia,2.3
2022-01,British Columbia,2.5
2022-01,British Columbia,3.5
2022-01,British Columbia,9.9
2022-01,British Columbia,16.4
2022-01,British Columbia,4.4
2022-01,British Columbia,5.1
2022-01,British Columbia,0.6
2022-01,British Columbia,0.5
2022-01,British Columbia,0.8
2022-01,British Columbia,4.2
2022-01,British Columbia,4.8
2022-01,British Columbia,0.7
2022-01,British Columbia,0.6
2022-01,British Columbia,1.0
2022-01,British Columbia,4.8
2022-01,British Columbia,5.7
2022-01,British Columbia,1.1
2022-01,British Columbia,1.1
2022-01,British Columbia,1.6
2022-01,British Columbia,4.6
2022-01,British Columbia,4.4
2022-01,British Columbia,0.6
2022-01,British Columbia,0.6
2022-01,British Columbia,0.9
2022-01,British Columbia,4.5
2022-01,British Columbia,4.3
2022-01,British Columbia,0.6
2022-01,British Columbia,0.6
2022-01,British Columbia,0.9
2022-01,British Columbia,6.2
2022-01,British Columbia,6.1
2022-01,British Columbia,2.3
2022-01,British Columbia,2.4
2022-01,British Columbia,3.7
2022-01,British Columbia,7.5
2022-01,British Columbia,5.3
2022-01,British Columbia,4.3
2022-01,British Columbia,4.1
2022-01,British Columbia,0.6
2022-01,British Columbia,0.6
2022-01,British Columbia,0.9
2022-01,British Columbia,3.8
2022-01,British Columbia,3.7
2022-01,British Columbia,0.7
2022-01,British Columbia,0.7
2022-01,British Columbia,1.0
2022-01,British Columbia,5.7
2022-01,British Columbia,5.4
2022-01,British Columbia,1.3
2022-01,British Columbia,1.2
2022-01,British Columbia,1.9
2022-02,British Columbia,4.8
2022-02,British Columbia,4.9
2022-02,British Columbia,0.4
2022-02,British Columbia,0.4
2022-02,British Columbia,0.7
2022-02,British Columbia,4.8
2022-02,British Columbia,4.9
2022-02,British Columbia,0.4
2022-02,British Columbia,0.4
2022-02,British Columbia,0.7
2022-02,British Columbia,9.2
2022-02,British Columbia,9.6
2022-02,British Columbia,1.7
2022-02,British Columbia,1.8
2022-02,British Columbia,2.6
2022-02,British Columbia,11.5
2022-02,British Columbia,8.6
2022-02,British Columbia,4.1
2022-02,British Columbia,4.2
2022-02,British Columbia,0.4
2022-02,British Columbia,0.4
2022-02,British Columbia,0.6
2022-02,British Columbia,3.9
2022-02,British Columbia,3.9
2022-02,British Columbia,0.5
2022-02,British Columbia,0.5
2022-02,British Columbia,0.7
2022-02,British Columbia,4.8
2022-02,British Columbia,4.9
2022-02,British Columbia,0.9
2022-02,British Columbia,0.8
2022-02,British Columbia,1.3
2022-02,British Columbia,5.2
2022-02,British Columbia,5.7
2022-02,British Columbia,0.6
2022-02,British Columbia,0.6
2022-02,British Columbia,0.8
2022-02,British Columbia,5.3
2022-02,British Columbia,5.9
2022-02,British Columbia,0.6
2022-02,British Columbia,0.6
2022-02,British Columbia,0.9
2022-02,British Columbia,12.6
2022-02,British Columbia,14.5
2022-02,British Columbia,2.3
2022-02,British Columbia,2.5
2022-02,British Columbia,3.5
2022-02,British Columbia,17.1
2022-02,British Columbia,13.3
2022-02,British Columbia,4.1
2022-02,British Columbia,4.5
2022-02,British Columbia,0.6
2022-02,British Columbia,0.5
2022-02,British Columbia,0.8
2022-02,British Columbia,3.8
2022-02,British Columbia,4.3
2022-02,British Columbia,0.7
2022-02,British Columbia,0.6
2022-02,British Columbia,1.0
2022-02,British Columbia,5.1
2022-02,British Columbia,5.1
2022-02,British Columbia,1.1
2022-02,British Columbia,1.1
2022-02,British Columbia,1.6
2022-02,British Columbia,4.3
2022-02,British Columbia,4.0
2022-02,British Columbia,0.6
2022-02,British Columbia,0.6
2022-02,British Columbia,0.9
2022-02,British Columbia,4.4
2022-02,British Columbia,3.9
2022-02,British Columbia,0.6
2022-02,British Columbia,0.6
2022-02,British Columbia,0.9
2022-02,British Columbia,5.9
2022-02,British Columbia,4.8
2022-02,British Columbia,2.3
2022-02,British Columbia,2.4
2022-02,British Columbia,3.7
2022-02,British Columbia,6.7
2022-02,British Columbia,3.8
2022-02,British Columbia,4.0
2022-02,British Columbia,3.9
2022-02,British Columbia,0.6
2022-02,British Columbia,0.6
2022-02,British Columbia,0.9
2022-02,British Columbia,3.9
2022-02,British Columbia,3.6
2022-02,British Columbia,0.7
2022-02,British Columbia,0.7
2022-02,British Columbia,1.0
2022-02,British Columbia,4.4
2022-02,British Columbia,4.7
2022-02,British Columbia,1.3
2022-02,British Columbia,1.2
2022-02,British Columbia,1.9
2022-03,British Columbia,5.1
2022-03,British Columbia,5.3
2022-03,British Columbia,0.4
2022-03,British Columbia,0.4
2022-03,British Columbia,0.7
2022-03,British Columbia,5.1
2022-03,British Columbia,5.2
2022-03,British Columbia,0.4
2022-03,British Columbia,0.4
2022-03,British Columbia,0.7
2022-03,British Columbia,8.6
2022-03,British Columbia,9.2
2022-03,British Columbia,1.7
2022-03,British Columbia,1.8
2022-03,British Columbia,2.6
2022-03,British Columbia,11.4
2022-03,British Columbia,8.1
2022-03,British Columbia,4.5
2022-03,British Columbia,4.7
2022-03,British Columbia,0.4
2022-03,British Columbia,0.4
2022-03,British Columbia,0.6
2022-03,British Columbia,4.3
2022-03,British Columbia,4.4
2022-03,British Columbia,0.5
2022-03,British Columbia,0.5
2022-03,British Columbia,0.7
2022-03,British Columbia,5.2
2022-03,British Columbia,5.6
2022-03,British Columbia,0.9
2022-03,British Columbia,0.8
2022-03,British Columbia,1.3
2022-03,British Columbia,5.2
2022-03,British Columbia,5.6
2022-03,British Columbia,0.6
2022-03,British Columbia,0.6
2022-03,British Columbia,0.8
2022-03,British Columbia,5.4
2022-03,British Columbia,5.6
2022-03,British Columbia,0.6
2022-03,British Columbia,0.6
2022-03,British Columbia,0.9
2022-03,British Columbia,10.5
2022-03,British Columbia,12.4
2022-03,British Columbia,2.3
2022-03,British Columbia,2.5
2022-03,British Columbia,3.5
2022-03,British Columbia,15.9
2022-03,British Columbia,10.8
2022-03,British Columbia,4.4
2022-03,British Columbia,4.7
2022-03,British Columbia,0.6
2022-03,British Columbia,0.5
2022-03,British Columbia,0.8
2022-03,British Columbia,4.1
2022-03,British Columbia,4.1
2022-03,British Columbia,0.7
2022-03,British Columbia,0.6
2022-03,British Columbia,1.0
2022-03,British Columbia,5.5
2022-03,British Columbia,6.3
2022-03,British Columbia,1.1
2022-03,British Columbia,1.1
2022-03,British Columbia,1.6
2022-03,British Columbia,5.0
2022-03,British Columbia,4.9
2022-03,British Columbia,0.6
2022-03,British Columbia,0.6
2022-03,British Columbia,0.9
2022-03,British Columbia,4.8
2022-03,British Columbia,4.8
2022-03,British Columbia,0.6
2022-03,British Columbia,0.6
2022-03,British Columbia,0.9
2022-03,British Columbia,6.9
2022-03,British Columbia,6.1
2022-03,British Columbia,2.3
2022-03,British Columbia,2.4
2022-03,British Columbia,3.7
2022-03,British Columbia,7.6
2022-03,British Columbia,5.3
2022-03,British Columbia,4.7
2022-03,British Columbia,4.7
2022-03,British Columbia,0.6
2022-03,British Columbia,0.6
2022-03,British Columbia,0.9
2022-03,British Columbia,4.6
2022-03,British Columbia,4.8
2022-03,British Columbia,0.7
2022-03,British Columbia,0.7
2022-03,British Columbia,1.0
2022-03,British Columbia,4.8
2022-03,British Columbia,4.7
2022-03,British Columbia,1.3
2022-03,British Columbia,1.2
2022-03,British Columbia,1.9
2022-04,British Columbia,4.9
2022-04,British Columbia,4.9
2022-04,British Columbia,0.4
2022-04,British Columbia,0.4
2022-04,British Columbia,0.7
2022-04,British Columbia,5.0
2022-04,British Columbia,5.0
2022-04,British Columbia,0.4
2022-04,British Columbia,0.4
2022-04,British Columbia,0.7
2022-04,British Columbia,9.3
2022-04,British Columbia,9.6
2022-04,British Columbia,1.7
2022-04,British Columbia,1.8
2022-04,British Columbia,2.6
2022-04,British Columbia,11.9
2022-04,British Columbia,8.4
2022-04,British Columbia,4.2
2022-04,British Columbia,4.2
2022-04,British Columbia,0.4
2022-04,British Columbia,0.4
2022-04,British Columbia,0.6
2022-04,British Columbia,4.0
2022-04,British Columbia,4.0
2022-04,British Columbia,0.5
2022-04,British Columbia,0.5
2022-04,British Columbia,0.7
2022-04,British Columbia,4.7
2022-04,British Columbia,4.9
2022-04,British Columbia,0.9
2022-04,British Columbia,0.8
2022-04,British Columbia,1.3
2022-04,British Columbia,5.1
2022-04,British Columbia,5.5
2022-04,British Columbia,0.6
2022-04,British Columbia,0.6
2022-04,British Columbia,0.8
2022-04,British Columbia,5.1
2022-04,British Columbia,5.5
2022-04,British Columbia,0.6
2022-04,British Columbia,0.6
2022-04,British Columbia,0.9
2022-04,British Columbia,12.0
2022-04,British Columbia,12.8
2022-04,British Columbia,2.3
2022-04,British Columbia,2.5
2022-04,British Columbia,3.5
2022-04,British Columbia,16.6
2022-04,British Columbia,10.9
2022-04,British Columbia,4.0
2022-04,British Columbia,4.4
2022-04,British Columbia,0.6
2022-04,British Columbia,0.5
2022-04,British Columbia,0.8
2022-04,British Columbia,3.6
2022-04,British Columbia,3.9
2022-04,British Columbia,0.7
2022-04,British Columbia,0.6
2022-04,British Columbia,1.0
2022-04,British Columbia,5.1
2022-04,British Columbia,5.9
2022-04,British Columbia,1.1
2022-04,British Columbia,1.1
2022-04,British Columbia,1.6
2022-04,British Columbia,4.7
2022-04,British Columbia,4.3
2022-04,British Columbia,0.6
2022-04,British Columbia,0.6
2022-04,British Columbia,0.9
2022-04,British Columbia,4.9
2022-04,British Columbia,4.3
2022-04,British Columbia,0.6
2022-04,British Columbia,0.6
2022-04,British Columbia,0.9
2022-04,British Columbia,6.5
2022-04,British Columbia,6.2
2022-04,British Columbia,2.3
2022-04,British Columbia,2.4
2022-04,British Columbia,3.7
2022-04,British Columbia,6.9
2022-04,British Columbia,5.8
2022-04,British Columbia,4.4
2022-04,British Columbia,4.0
2022-04,British Columbia,0.6
2022-04,British Columbia,0.6
2022-04,British Columbia,0.9
2022-04,British Columbia,4.5
2022-04,British Columbia,4.1
2022-04,British Columbia,0.7
2022-04,British Columbia,0.7
2022-04,British Columbia,1.0
2022-04,British Columbia,4.2
2022-04,British Columbia,3.7
2022-04,British Columbia,1.3
2022-04,British Columbia,1.2
2022-04,British Columbia,1.9
2022-05,British Columbia,4.5
2022-05,British Columbia,4.5
2022-05,British Columbia,0.4
2022-05,British Columbia,0.4
2022-05,British Columbia,0.7
2022-05,British Columbia,4.5
2022-05,British Columbia,4.6
2022-05,British Columbia,0.4
2022-05,British Columbia,0.4
2022-05,British Columbia,0.7
2022-05,British Columbia,7.9
2022-05,British Columbia,8.3
2022-05,British Columbia,1.7
2022-05,British Columbia,1.8
2022-05,British Columbia,2.6
2022-05,British Columbia,8.5
2022-05,British Columbia,8.2
2022-05,British Columbia,4.0
2022-05,British Columbia,3.9
2022-05,British Columbia,0.4
2022-05,British Columbia,0.4
2022-05,British Columbia,0.6
2022-05,British Columbia,3.9
2022-05,British Columbia,3.9
2022-05,British Columbia,0.5
2022-05,British Columbia,0.5
2022-05,British Columbia,0.7
2022-05,British Columbia,4.2
2022-05,British Columbia,4.2
2022-05,British Columbia,0.9
2022-05,British Columbia,0.8
2022-05,British Columbia,1.3
2022-05,British Columbia,4.4
2022-05,British Columbia,4.6
2022-05,British Columbia,0.6
2022-05,British Columbia,0.6
2022-05,British Columbia,0.8
2022-05,British Columbia,4.5
2022-05,British Columbia,4.7
2022-05,British Columbia,0.6
2022-05,British Columbia,0.6
2022-05,British Columbia,0.9
2022-05,British Columbia,7.3
2022-05,British Columbia,7.4
2022-05,British Columbia,2.3
2022-05,British Columbia,2.5
2022-05,British Columbia,3.5
2022-05,British Columbia,7.7
2022-05,British Columbia,7.2
2022-05,British Columbia,4.0
2022-05,British Columbia,4.2
2022-05,British Columbia,0.6
2022-05,British Columbia,0.5
2022-05,British Columbia,0.8
2022-05,British Columbia,3.8
2022-05,British Columbia,4.1
2022-05,British Columbia,0.7
2022-05,British Columbia,0.6
2022-05,British Columbia,1.0
2022-05,British Columbia,4.6
2022-05,British Columbia,4.6
2022-05,British Columbia,1.1
2022-05,British Columbia,1.1
2022-05,British Columbia,1.6
2022-05,British Columbia,4.6
2022-05,British Columbia,4.5
2022-05,British Columbia,0.6
2022-05,British Columbia,0.6
2022-05,British Columbia,0.9
2022-05,British Columbia,4.5
2022-05,British Columbia,4.4
2022-05,British Columbia,0.6
2022-05,British Columbia,0.6
2022-05,British Columbia,0.9
2022-05,British Columbia,8.4
2022-05,British Columbia,9.3
2022-05,British Columbia,2.3
2022-05,British Columbia,2.4
2022-05,British Columbia,3.7
2022-05,British Columbia,9.5
2022-05,British Columbia,9.2
2022-05,British Columbia,4.0
2022-05,British Columbia,3.7
2022-05,British Columbia,0.6
2022-05,British Columbia,0.6
2022-05,British Columbia,0.9
2022-05,British Columbia,4.0
2022-05,British Columbia,3.6
2022-05,British Columbia,0.7
2022-05,British Columbia,0.7
2022-05,British Columbia,1.0
2022-05,British Columbia,3.7
2022-05,British Columbia,3.8
2022-05,British Columbia,1.3
2022-05,British Columbia,1.2
2022-05,British Columbia,1.9
2022-06,British Columbia,4.6
2022-06,British Columbia,4.5
2022-06,British Columbia,0.4
2022-06,British Columbia,0.4
2022-06,British Columbia,0.7
2022-06,British Columbia,4.7
2022-06,British Columbia,4.6
2022-06,British Columbia,0.4
2022-06,British Columbia,0.4
2022-06,British Columbia,0.7
2022-06,British Columbia,8.3
2022-06,British Columbia,7.8
2022-06,British Columbia,1.7
2022-06,British Columbia,1.8
2022-06,British Columbia,2.6
2022-06,British Columbia,8.9
2022-06,British Columbia,7.2
2022-06,British Columbia,4.0
2022-06,British Columbia,4.0
2022-06,British Columbia,0.4
2022-06,British Columbia,0.4
2022-06,British Columbia,0.6
2022-06,British Columbia,4.0
2022-06,British Columbia,3.9
2022-06,British Columbia,0.5
2022-06,British Columbia,0.5
2022-06,British Columbia,0.7
2022-06,British Columbia,4.2
2022-06,British Columbia,4.2
2022-06,British Columbia,0.9
2022-06,British Columbia,0.8
2022-06,British Columbia,1.3
2022-06,British Columbia,4.4
2022-06,British Columbia,4.2
2022-06,British Columbia,0.6
2022-06,British Columbia,0.6
2022-06,British Columbia,0.8
2022-06,British Columbia,4.6
2022-06,British Columbia,4.3
2022-06,British Columbia,0.6
2022-06,British Columbia,0.6
2022-06,British Columbia,0.9
2022-06,British Columbia,9.2
2022-06,British Columbia,8.0
2022-06,British Columbia,2.3
2022-06,British Columbia,2.5
2022-06,British Columbia,3.5
2022-06,British Columbia,9.7
2022-06,British Columbia,7.1
2022-06,British Columbia,3.7
2022-06,British Columbia,3.6
2022-06,British Columbia,0.6
2022-06,British Columbia,0.5
2022-06,British Columbia,0.8
2022-06,British Columbia,3.6
2022-06,British Columbia,3.4
2022-06,British Columbia,0.7
2022-06,British Columbia,0.6
2022-06,British Columbia,1.0
2022-06,British Columbia,3.9
2022-06,British Columbia,4.2
2022-06,British Columbia,1.1
2022-06,British Columbia,1.1
2022-06,British Columbia,1.6
2022-06,British Columbia,4.9
2022-06,British Columbia,4.9
2022-06,British Columbia,0.6
2022-06,British Columbia,0.6
2022-06,British Columbia,0.9
2022-06,British Columbia,4.8
2022-06,British Columbia,4.9
2022-06,British Columbia,0.6
2022-06,British Columbia,0.6
2022-06,British Columbia,0.9
2022-06,British Columbia,7.5
2022-06,British Columbia,7.7
2022-06,British Columbia,2.3
2022-06,British Columbia,2.4
2022-06,British Columbia,3.7
2022-06,British Columbia,8.3
2022-06,British Columbia,7.4
2022-06,British Columbia,4.4
2022-06,British Columbia,4.5
2022-06,British Columbia,0.6
2022-06,British Columbia,0.6
2022-06,British Columbia,0.9
2022-06,British Columbia,4.4
2022-06,British Columbia,4.5
2022-06,British Columbia,0.7
2022-06,British Columbia,0.7
2022-06,British Columbia,1.0
2022-06,British Columbia,4.6
2022-06,British Columbia,4.3
2022-06,British Columbia,1.3
2022-06,British Columbia,1.2
2022-06,British Columbia,1.9
2022-07,British Columbia,4.6
2022-07,British Columbia,4.9
2022-07,British Columbia,0.3
2022-07,British Columbia,0.3
2022-07,British Columbia,0.6
2022-07,British Columbia,4.6
2022-07,British Columbia,5.0
2022-07,British Columbia,0.4
2022-07,British Columbia,0.4
2022-07,British Columbia,0.6
2022-07,British Columbia,8.2
2022-07,British Columbia,9.4
2022-07,British Columbia,1.3
2022-07,British Columbia,1.4
2022-07,British Columbia,2.3
2022-07,British Columbia,13.8
2022-07,British Columbia,6.6
2022-07,British Columbia,4.0
2022-07,British Columbia,4.1
2022-07,British Columbia,0.3
2022-07,British Columbia,0.3
2022-07,British Columbia,0.6
2022-07,British Columbia,4.1
2022-07,British Columbia,4.3
2022-07,British Columbia,0.4
2022-07,British Columbia,0.4
2022-07,British Columbia,0.7
2022-07,British Columbia,3.7
2022-07,British Columbia,3.5
2022-07,British Columbia,0.7
2022-07,British Columbia,0.7
2022-07,British Columbia,1.1
2022-07,British Columbia,4.7
2022-07,British Columbia,4.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.8
2022-07,British Columbia,4.8
2022-07,British Columbia,4.6
2022-07,British Columbia,0.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.8
2022-07,British Columbia,9.2
2022-07,British Columbia,9.5
2022-07,British Columbia,2.0
2022-07,British Columbia,2.1
2022-07,British Columbia,3.2
2022-07,British Columbia,13.1
2022-07,British Columbia,7.2
2022-07,British Columbia,4.0
2022-07,British Columbia,3.7
2022-07,British Columbia,0.5
2022-07,British Columbia,0.4
2022-07,British Columbia,0.8
2022-07,British Columbia,4.1
2022-07,British Columbia,3.8
2022-07,British Columbia,0.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.9
2022-07,British Columbia,3.6
2022-07,British Columbia,3.2
2022-07,British Columbia,0.9
2022-07,British Columbia,0.9
2022-07,British Columbia,1.5
2022-07,British Columbia,4.5
2022-07,British Columbia,5.3
2022-07,British Columbia,0.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.8
2022-07,British Columbia,4.3
2022-07,British Columbia,5.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.8
2022-07,British Columbia,7.3
2022-07,British Columbia,9.4
2022-07,British Columbia,1.5
2022-07,British Columbia,1.8
2022-07,British Columbia,3.1
2022-07,British Columbia,14.5
2022-07,British Columbia,6.0
2022-07,British Columbia,4.0
2022-07,British Columbia,4.6
2022-07,British Columbia,0.5
2022-07,British Columbia,0.5
2022-07,British Columbia,0.8
2022-07,British Columbia,4.1
2022-07,British Columbia,4.8
2022-07,British Columbia,0.5
2022-07,British Columbia,0.6
2022-07,British Columbia,0.9
2022-07,British Columbia,3.8
2022-07,British Columbia,3.9
2022-07,British Columbia,1.0
2022-07,British Columbia,1.0
2022-07,British Columbia,1.7
2022-08,British Columbia,4.6
2022-08,British Columbia,5.3
2022-08,British Columbia,0.3
2022-08,British Columbia,0.3
2022-08,British Columbia,0.6
2022-08,British Columbia,4.5
2022-08,British Columbia,5.5
2022-08,British Columbia,0.4
2022-08,British Columbia,0.4
2022-08,British Columbia,0.6
2022-08,British Columbia,7.8
2022-08,British Columbia,8.6
2022-08,British Columbia,1.3
2022-08,British Columbia,1.4
2022-08,British Columbia,2.3
2022-08,British Columbia,10.6
2022-08,British Columbia,7.4
2022-08,British Columbia,4.1
2022-08,British Columbia,4.8
2022-08,British Columbia,0.3
2022-08,British Columbia,0.3
2022-08,British Columbia,0.6
2022-08,British Columbia,4.2
2022-08,British Columbia,5.0
2022-08,British Columbia,0.4
2022-08,British Columbia,0.4
2022-08,British Columbia,0.7
2022-08,British Columbia,3.9
2022-08,British Columbia,4.1
2022-08,British Columbia,0.7
2022-08,British Columbia,0.7
2022-08,British Columbia,1.1
2022-08,British Columbia,4.7
2022-08,British Columbia,4.6
2022-08,British Columbia,0.5
2022-08,British Columbia,0.5
2022-08,British Columbia,0.8
2022-08,British Columbia,4.7
2022-08,British Columbia,4.7
2022-08,British Columbia,0.5
2022-08,British Columbia,0.5
2022-08,British Columbia,0.8
2022-08,British Columbia,9.5
2022-08,British Columbia,9.0
2022-08,British Columbia,2.0
2022-08,British Columbia,2.1
2022-08,British Columbia,3.2
2022-08,British Columbia,12.1
2022-08,British Columbia,7.3
2022-08,British Columbia,4.0
2022-08,British Columbia,3.8
2022-08,British Columbia,0.5
2022-08,British Columbia,0.4
2022-08,British Columbia,0.8
2022-08,British Columbia,4.0
2022-08,British Columbia,3.9
2022-08,British Columbia,0.5
2022-08,British Columbia,0.5
2022-08,British Columbia,0.9
2022-08,British Columbia,4.1
2022-08,British Columbia,3.6
2022-08,British Columbia,0.9
2022-08,British Columbia,0.9
2022-08,British Columbia,1.5
2022-08,British Columbia,4.5
2022-08,British Columbia,6.2
2022-08,British Columbia,0.5
2022-08,British Columbia,0.5
2022-08,British Columbia,0.8
2022-08,British Columbia,4.3
2022-08,British Columbia,6.3
2022-08,British Columbia,0.5
2022-08,British Columbia,0.5
2022-08,British Columbia,0.8
2022-08,British Columbia,6.2
2022-08,British Columbia,8.1
2022-08,British Columbia,1.5
2022-08,British Columbia,1.8
2022-08,British Columbia,3.1
2022-08,British Columbia,9.1
2022-08,British Columbia,7.5
2022-08,British Columbia,4.3
2022-08,British Columbia,5.8
2022-08,British Columbia,0.5
2022-08,British Columbia,0.5
2022-08,British Columbia,0.8
2022-08,British Columbia,4.5
2022-08,British Columbia,6.1
2022-08,British Columbia,0.5
2022-08,British Columbia,0.6
2022-08,British Columbia,0.9
2022-08,British Columbia,3.6
2022-08,British Columbia,4.7
2022-08,British Columbia,1.0
2022-08,British Columbia,1.0
2022-08,British Columbia,1.7
2022-09,British Columbia,4.4
2022-09,British Columbia,3.9
2022-09,British Columbia,0.3
2022-09,British Columbia,0.3
2022-09,British Columbia,0.6
2022-09,British Columbia,4.5
2022-09,British Columbia,4.0
2022-09,British Columbia,0.4
2022-09,British Columbia,0.4
2022-09,British Columbia,0.6
2022-09,British Columbia,8.4
2022-09,British Columbia,8.1
2022-09,British Columbia,1.3
2022-09,British Columbia,1.4
2022-09,British Columbia,2.3
2022-09,British Columbia,12.1
2022-09,British Columbia,6.1
2022-09,British Columbia,3.8
2022-09,British Columbia,3.3
2022-09,British Columbia,0.3
2022-09,British Columbia,0.3
2022-09,British Columbia,0.6
2022-09,British Columbia,4.0
2022-09,British Columbia,3.5
2022-09,British Columbia,0.4
2022-09,British Columbia,0.4
2022-09,British Columbia,0.7
2022-09,British Columbia,3.0
2022-09,British Columbia,2.4
2022-09,British Columbia,0.7
2022-09,British Columbia,0.7
2022-09,British Columbia,1.1
2022-09,British Columbia,4.3
2022-09,British Columbia,3.6
2022-09,British Columbia,0.5
2022-09,British Columbia,0.5
2022-09,British Columbia,0.8
2022-09,British Columbia,4.4
2022-09,British Columbia,3.8
2022-09,British Columbia,0.5
2022-09,British Columbia,0.5
2022-09,British Columbia,0.8
2022-09,British Columbia,8.9
2022-09,British Columbia,7.9
2022-09,British Columbia,2.0
2022-09,British Columbia,2.1
2022-09,British Columbia,3.2
2022-09,British Columbia,11.0
2022-09,British Columbia,6.5
2022-09,British Columbia,3.6
2022-09,British Columbia,3.0
2022-09,British Columbia,0.5
2022-09,British Columbia,0.4
2022-09,British Columbia,0.8
2022-09,British Columbia,3.7
2022-09,British Columbia,3.2
2022-09,British Columbia,0.5
2022-09,British Columbia,0.5
2022-09,British Columbia,0.9
2022-09,British Columbia,3.4
2022-09,British Columbia,2.4
2022-09,British Columbia,0.9
2022-09,British Columbia,0.9
2022-09,British Columbia,1.5
2022-09,British Columbia,4.5
2022-09,British Columbia,4.2
2022-09,British Columbia,0.5
2022-09,British Columbia,0.5
2022-09,British Columbia,0.8
2022-09,British Columbia,4.6
2022-09,British Columbia,4.3
2022-09,British Columbia,0.5
2022-09,British Columbia,0.5
2022-09,British Columbia,0.8
2022-09,British Columbia,7.8
2022-09,British Columbia,8.2
2022-09,British Columbia,1.5
2022-09,British Columbia,1.8
2022-09,British Columbia,3.1
2022-09,British Columbia,13.1
2022-09,British Columbia,5.6
2022-09,British Columbia,4.0
2022-09,British Columbia,3.6
2022-09,British Columbia,0.5
2022-09,British Columbia,0.5
2022-09,British Columbia,0.8
2022-09,British Columbia,4.4
2022-09,British Columbia,3.9
2022-09,British Columbia,0.5
2022-09,British Columbia,0.6
2022-09,British Columbia,0.9
2022-09,British Columbia,2.6
2022-09,British Columbia,2.4
2022-09,British Columbia,1.0
2022-09,British Columbia,1.0
2022-09,British Columbia,1.7
2022-10,British Columbia,4.6
2022-10,British Columbia,4.2
2022-10,British Columbia,0.3
2022-10,British Columbia,0.3
2022-10,British Columbia,0.6
2022-10,British Columbia,4.8
2022-10,British Columbia,4.3
2022-10,British Columbia,0.4
2022-10,British Columbia,0.4
2022-10,British Columbia,0.6
2022-10,British Columbia,10.7
2022-10,British Columbia,10.0
2022-10,British Columbia,1.3
2022-10,British Columbia,1.4
2022-10,British Columbia,2.3
2022-10,British Columbia,17.4
2022-10,British Columbia,6.0
2022-10,British Columbia,3.6
2022-10,British Columbia,3.3
2022-10,British Columbia,0.3
2022-10,British Columbia,0.3
2022-10,British Columbia,0.6
2022-10,British Columbia,3.8
2022-10,British Columbia,3.4
2022-10,British Columbia,0.4
2022-10,British Columbia,0.4
2022-10,British Columbia,0.7
2022-10,British Columbia,3.1
2022-10,British Columbia,2.8
2022-10,British Columbia,0.7
2022-10,British Columbia,0.7
2022-10,British Columbia,1.1
2022-10,British Columbia,4.9
2022-10,British Columbia,4.4
2022-10,British Columbia,0.5
2022-10,British Columbia,0.5
